trial3_4_0.5, 000600, 88, 134, PRDE, 16825, 20, 841.250000, ZIC, 21043, 20, 1052.150000, ZIP, 6504, 20, 325.200000, 
trial4_4_0.5, 000600, 83, 142, PRDE, 11657, 20, 582.850000, ZIC, 13770, 20, 688.500000, ZIP, 22174, 20, 1108.700000, 
trial5_4_0.5, 000600, 75, 127, PRDE, 16936, 20, 846.800000, ZIC, 15983, 20, 799.150000, ZIP, 13832, 20, 691.600000, 
trial6_4_0.5, 000600, 102, 120, PRDE, 13944, 20, 697.200000, ZIC, 17305, 20, 865.250000, ZIP, 17976, 20, 898.800000, 
trial7_4_0.5, 000600, 95, 148, PRDE, 11288, 20, 564.400000, ZIC, 18882, 20, 944.100000, ZIP, 18274, 20, 913.700000, 
trial8_4_0.5, 000600, 95, 107, PRDE, 20456, 20, 1022.800000, ZIC, 9685, 20, 484.250000, ZIP, 18672, 20, 933.600000, 
trial9_4_0.5, 000600, 89, 121, PRDE, 8370, 20, 418.500000, ZIC, 24347, 20, 1217.350000, ZIP, 15360, 20, 768.000000, 
trial10_4_0.5, 000600, 89, 140, PRDE, 8192, 20, 409.600000, ZIC, 19400, 20, 970.000000, ZIP, 19334, 20, 966.700000, 
trial11_4_0.5, 000600, 78, 172, PRDE, 21800, 20, 1090.000000, ZIC, 7335, 20, 366.750000, ZIP, 19144, 20, 957.200000, 
trial12_4_0.5, 000600, 81, 163, PRDE, 14378, 20, 718.900000, ZIC, 17773, 20, 888.650000, ZIP, 17543, 20, 877.150000, 
trial13_4_0.5, 000600, 91, 113, PRDE, 17645, 20, 882.250000, ZIC, 14866, 20, 743.300000, ZIP, 13069, 20, 653.450000, 
trial14_4_0.5, 000600, 88, 140, PRDE, 11401, 20, 570.050000, ZIC, 21298, 20, 1064.900000, ZIP, 15795, 20, 789.750000, 
trial15_4_0.5, 000600, 88, 140, PRDE, 18277, 20, 913.850000, ZIC, 12002, 20, 600.100000, ZIP, 16822, 20, 841.100000, 
trial16_4_0.5, 000600, 125, 134, PRDE, 14075, 20, 703.750000, ZIC, 19326, 20, 966.300000, ZIP, 11889, 20, 594.450000, 
trial17_4_0.5, 000600, 88, 125, PRDE, 13683, 20, 684.150000, ZIC, 14095, 20, 704.750000, ZIP, 22404, 20, 1120.200000, 
trial18_4_0.5, 000600, 92, 127, PRDE, 9085, 20, 454.250000, ZIC, 20979, 20, 1048.950000, ZIP, 19434, 20, 971.700000, 
trial19_4_0.5, 000600, 82, 127, PRDE, 15446, 20, 772.300000, ZIC, 21125, 20, 1056.250000, ZIP, 10381, 20, 519.050000, 
trial20_4_0.5, 000600, 90, 149, PRDE, 13552, 20, 677.600000, ZIC, 10042, 20, 502.100000, ZIP, 21642, 20, 1082.100000, 
trial21_4_0.5, 000600, 102, 115, PRDE, 12338, 20, 616.900000, ZIC, 17122, 20, 856.100000, ZIP, 19149, 20, 957.450000, 
trial22_4_0.5, 000600, 97, 155, PRDE, 17814, 20, 890.700000, ZIC, 9063, 20, 453.150000, ZIP, 19616, 20, 980.800000, 
trial23_4_0.5, 000600, 89, 134, PRDE, 15959, 20, 797.950000, ZIC, 11717, 20, 585.850000, ZIP, 17791, 20, 889.550000, 
trial24_4_0.5, 000600, 95, 135, PRDE, 14225, 20, 711.250000, ZIC, 9032, 20, 451.600000, ZIP, 21964, 20, 1098.200000, 
trial25_4_0.5, 000600, 88, 117, PRDE, 15245, 20, 762.250000, ZIC, 19041, 20, 952.050000, ZIP, 14999, 20, 749.950000, 
trial26_4_0.5, 000600, 96, 125, PRDE, 20938, 20, 1046.900000, ZIC, 9242, 20, 462.100000, ZIP, 16640, 20, 832.000000, 
trial27_4_0.5, 000600, 79, 110, PRDE, 22256, 20, 1112.800000, ZIC, 8140, 20, 407.000000, ZIP, 16905, 20, 845.250000, 
trial28_4_0.5, 000600, 95, 111, PRDE, 9789, 20, 489.450000, ZIC, 16963, 20, 848.150000, ZIP, 22758, 20, 1137.900000, 
trial29_4_0.5, 000600, 94, 104, PRDE, 11016, 20, 550.800000, ZIC, 13040, 20, 652.000000, ZIP, 22255, 20, 1112.750000, 
trial30_4_0.5, 000600, 76, 147, PRDE, 19329, 20, 966.450000, ZIC, 10547, 20, 527.350000, ZIP, 14946, 20, 747.300000, 
trial31_4_0.5, 000600, 86, 134, PRDE, 13120, 20, 656.000000, ZIC, 15220, 20, 761.000000, ZIP, 17540, 20, 877.000000, 
trial32_4_0.5, 000600, 87, 116, PRDE, 15070, 20, 753.500000, ZIC, 15524, 20, 776.200000, ZIP, 18197, 20, 909.850000, 
